host_total_listings_count;accommodates;bedrooms;beds;price;minimum_nights;maximum_nights;number_of_reviews;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
1;2;1;1;650;6;14;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.06
1;2;1;1;1232;2;14;32;5.0;5.0;4.97;4.84;5.0;5.0;4.88;0.93
1;2;1;1;871;1;1125;35;4.68;4.47;4.47;4.76;4.79;4.88;4.53;1.03
1;2;1;1;800;3;1125;4;4.5;4.5;4.5;4.75;4.75;5.0;4.75;0.51
1;5;1;1;750;2;1125;4;4.75;4.75;5.0;4.75;4.75;5.0;4.75;0.41
1;3;1;1;750;3;1125;11;4.6;4.7;4.4;4.9;4.9;4.9;4.4;0.32
1;2;1;1;550;4;14;8;4.88;5.0;4.88;4.75;5.0;4.88;5.0;0.24
1;3;1;1;1100;4;1125;5;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.18
1;4;1;1;1231;5;60;20;4.9;5.0;4.75;4.95;4.9;4.9;4.85;0.58
1;3;1;2;2000;3;1125;8;5.0;5.0;4.71;5.0;5.0;4.86;4.71;0.23
1;2;1;1;725;2;1125;2;5.0;5.0;5.0;5.0;5.0;4.0;5.0;0.06
1;2;1;1;960;2;14;0;;;;;;;;
1;5;1;1;2500;3;21;6;4.83;4.83;4.83;5.0;5.0;4.83;4.67;0.54
1;2;1;1;1000;2;30;24;4.75;4.83;4.17;4.83;4.92;5.0;4.67;0.7
1;1;1;1;1107;5;25;3;5.0;4.67;5.0;4.67;5.0;4.33;4.67;0.09
1;2;1;1;660;2;7;6;4.67;5.0;4.67;5.0;5.0;4.83;4.83;0.18
1;3;1;3;1300;5;1125;5;4.8;5.0;4.0;4.8;5.0;5.0;4.6;0.15
1;2;1;3;750;7;1125;12;4.75;4.83;4.67;4.92;4.67;4.67;4.75;0.37
1;2;1;1;900;2;1125;6;4.83;5.0;4.5;5.0;5.0;4.83;4.33;0.18
1;2;1;1;689;2;1125;26;4.58;4.81;3.96;4.96;4.85;4.88;4.58;0.77
1;3;1;1;800;2;1125;10;4.67;4.67;4.78;5.0;5.0;4.89;4.56;0.29
1;2;1;1;980;5;45;2;5.0;5.0;5.0;5.0;5.0;5.0;4.5;0.06
1;3;1;1;550;2;4;10;4.56;4.67;4.78;4.78;4.89;4.44;5.0;0.3
1;3;1;2;900;3;4;19;4.95;4.89;5.0;5.0;5.0;4.89;4.79;0.57
1;2;1;1;899;4;1125;9;5.0;5.0;4.89;5.0;5.0;4.89;4.78;0.27
1;2;1;1;550;4;34;3;4.67;4.67;4.67;4.67;4.33;4.67;4.67;0.09
1;2;1;1;650;1;5;10;4.8;5.0;5.0;5.0;5.0;4.7;4.8;0.3
1;2;1;1;700;1;5;5;5.0;5.0;4.6;5.0;5.0;5.0;5.0;0.15
1;2;1;1;800;4;1125;3;4.33;3.33;4.33;3.33;3.67;5.0;4.33;0.3
1;4;1;1;900;1;5;4;4.75;5.0;5.0;5.0;5.0;4.5;5.0;0.12
1;4;1;2;588;3;14;5;4.6;5.0;4.0;5.0;4.8;5.0;4.8;0.15
1;2;1;1;1180;3;365;18;5.0;4.83;4.83;4.89;4.94;4.94;4.83;0.54
1;4;1;2;741;2;1125;14;4.86;5.0;4.57;4.86;5.0;4.86;4.86;0.42
1;2;1;1;850;4;1125;12;4.92;4.92;4.83;5.0;5.0;4.83;4.92;0.36
1;2;1;1;1600;2;1125;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.09
1;2;1;1;749;2;7;7;5.0;5.0;4.86;5.0;5.0;5.0;4.86;0.21
1;2;1;1;1195;7;21;4;5.0;5.0;4.25;5.0;5.0;5.0;4.75;0.12
1;2;1;1;1300;2;7;17;4.94;4.88;4.82;5.0;5.0;4.94;4.47;0.51
1;2;1;1;700;2;14;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.03
1;4;1;1;879;4;100;6;5.0;5.0;4.5;5.0;5.0;5.0;4.67;0.18
1;2;1;1;650;1;1125;5;5.0;5.0;5.0;5.0;5.0;4.75;4.5;0.15
1;2;1;1;968;2;1125;8;5.0;5.0;4.75;5.0;5.0;4.5;4.75;0.25
1;2;1;1;950;1;4;11;4.91;4.91;4.73;5.0;5.0;4.82;4.91;0.33
1;2;1;2;700;5;5;6;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.18
1;2;1;1;1100;6;1125;23;4.7;4.7;4.61;4.78;4.91;4.96;4.61;2.23
1;2;1;2;900;14;120;5;5.0;4.8;4.6;5.0;5.0;5.0;4.6;0.16
1;3;1;1;1200;3;14;8;4.75;4.63;4.25;5.0;4.38;4.88;4.75;0.24
1;3;1;2;850;2;1125;8;4.88;4.88;5.0;4.75;5.0;5.0;4.88;0.25
1;2;1;1;1000;1;1125;0;;;;;;;;
1;2;1;1;1250;4;1125;6;4.83;4.83;5.0;4.83;5.0;4.67;4.33;0.19
1;1;1;1;418;21;400;9;5.0;4.89;4.89;5.0;5.0;5.0;5.0;0.29
1;2;1;1;506;4;1125;25;4.91;4.91;4.78;4.91;4.96;4.91;4.91;0.77
1;3;1;1;585;1;4;1;0.0;;;;;;;0.03
1;3;1;3;600;2;1125;3;4.67;5.0;4.67;5.0;5.0;4.33;4.33;0.09
1;2;1;;1700;1;60;0;;;;;;;;
1;2;1;1;707;2;30;11;5.0;5.0;4.91;5.0;5.0;5.0;4.91;0.35
1;4;1;2;1300;1;365;5;4.8;4.6;4.6;4.6;5.0;5.0;4.8;0.16
1;2;1;1;700;3;1125;10;5.0;5.0;5.0;5.0;5.0;5.0;4.6;0.32
1;2;1;1;1480;1;1125;33;4.94;4.91;4.97;4.97;5.0;4.91;4.82;1.03
1;2;1;1;800;2;14;0;;;;;;;;
1;2;1;1;550;2;1125;2;4.5;5.0;4.0;5.0;5.0;5.0;4.5;0.09
1;4;1;1;500;1;1125;0;;;;;;;;
1;3;1;2;700;2;1125;9;5.0;4.67;4.78;4.78;4.89;4.89;4.56;0.33
1;3;1;1;999;3;7;0;;;;;;;;
1;2;1;1;864;5;30;21;4.81;4.9;4.95;4.86;4.86;4.71;4.76;0.67
1;4;1;2;1903;2;1125;14;4.64;4.57;4.93;4.93;5.0;4.57;4.43;0.47
1;3;1;1;1080;2;1125;12;4.92;5.0;4.83;5.0;5.0;5.0;4.92;3.46
1;2;1;1;829;1;7;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.8
1;3;1;;1400;1;1125;4;4.5;4.75;3.75;5.0;4.75;5.0;4.75;0.13
1;2;1;2;615;3;1125;9;5.0;5.0;4.89;4.89;5.0;5.0;5.0;0.29
1;2;1;1;2000;2;4;8;5.0;5.0;4.86;5.0;5.0;5.0;5.0;0.26
1;2;1;1;650;3;1125;10;4.9;4.8;4.5;5.0;5.0;4.9;4.8;0.33
1;2;1;1;1000;7;1125;3;5.0;5.0;4.67;5.0;5.0;5.0;5.0;0.1
1;2;1;1;900;5;14;13;5.0;5.0;4.92;4.85;5.0;4.62;4.85;0.65
1;2;1;1;500;5;180;35;4.19;4.48;4.0;4.7;4.67;4.59;4.22;1.12
1;2;1;1;871;3;21;26;4.64;4.68;4.32;4.76;4.92;4.96;4.56;0.85
1;4;1;2;999;1;1125;1;5.0;5.0;4.0;5.0;5.0;5.0;5.0;0.1
1;2;1;2;1244;1;10;48;4.88;4.88;4.75;4.83;4.94;4.98;4.83;1.61
1;2;1;1;559;4;7;32;4.91;4.97;4.72;4.97;4.91;5.0;4.91;1.05
1;3;1;1;1000;1;7;25;4.78;4.83;4.74;4.78;5.0;4.65;4.7;0.81
1;2;1;1;1500;1;7;2;4.5;4.5;4.5;5.0;5.0;4.5;4.5;0.07
1;4;1;2;750;4;1125;3;5.0;5.0;5.0;5.0;5.0;5.0;4.67;0.1
1;2;1;1;310;15;20;4;5.0;5.0;4.75;5.0;4.5;4.25;5.0;0.14
1;2;1;1;799;2;31;8;5.0;5.0;4.88;5.0;5.0;5.0;5.0;0.26
1;3;1;3;1750;2;16;0;;;;;;;;
1;2;1;1;750;4;8;7;4.71;4.86;4.71;4.86;5.0;5.0;4.71;0.25
1;3;1;1;650;2;21;5;4.8;4.8;4.6;4.4;4.8;4.8;4.6;0.16
1;3;1;1;3350;3;31;0;;;;;;;;
1;2;1;1;1129;6;1125;0;;;;;;;;
1;2;1;1;750;2;1125;12;4.5;4.67;4.25;4.5;4.75;4.67;4.5;0.39
1;2;1;1;450;5;1125;14;4.71;4.79;4.29;5.0;4.71;4.57;4.79;0.48
1;2;1;1;1000;2;10;4;4.5;4.75;4.5;5.0;5.0;4.75;4.25;0.15
1;2;1;1;800;4;100;7;4.57;4.43;4.43;5.0;4.86;5.0;4.43;0.23
1;3;1;1;950;3;7;5;4.2;4.2;4.2;4.2;4.0;4.6;4.2;0.19
1;2;1;;550;1;1125;0;;;;;;;;
1;2;1;1;450;3;1125;1;5.0;5.0;3.0;5.0;5.0;5.0;5.0;0.04
1;2;1;1;800;2;1125;5;4.8;5.0;5.0;4.8;5.0;5.0;4.6;0.17
1;2;1;1;490;2;10;38;4.87;4.87;4.66;4.92;4.95;4.71;4.87;1.35
1;2;1;1;700;3;1125;3;5.0;5.0;5.0;4.33;5.0;4.33;4.67;0.11
1;2;1;1;600;21;1125;8;4.88;4.88;5.0;5.0;5.0;5.0;4.88;0.3
1;4;1;2;791;3;25;62;4.78;4.8;4.78;4.96;5.0;4.84;4.73;2.06
1;2;1;1;750;2;10;6;4.83;4.83;5.0;5.0;5.0;5.0;4.67;0.21
1;3;1;1;630;14;1125;12;4.64;4.73;4.27;4.55;4.64;5.0;4.82;0.4
1;4;1;1;900;2;1125;7;4.71;4.86;5.0;5.0;5.0;4.86;4.71;0.24
1;2;1;1;750;2;15;5;4.8;4.8;4.6;5.0;5.0;5.0;5.0;0.17
1;2;1;1;614;1;1125;26;4.88;4.92;4.65;4.96;5.0;4.92;4.96;0.88
1;2;1;1;730;3;1125;17;4.71;4.82;4.53;4.88;5.0;4.65;4.71;0.57
1;2;1;1;800;6;20;14;4.71;4.86;4.79;5.0;5.0;4.57;4.57;1.31
1;2;1;1;1500;10;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.05
1;3;1;1;1300;3;1125;6;4.8;5.0;4.6;4.8;5.0;5.0;4.8;0.21
1;4;1;1;1500;3;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.1
1;2;1;1;850;3;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1.0
1;3;1;1;766;4;1125;15;4.87;4.8;4.67;4.8;4.93;5.0;4.6;0.51
1;2;1;1;3133;1;1125;0;;;;;;;;
1;2;1;1;799;4;13;0;;;;;;;;
1;2;1;1;750;2;1125;0;;;;;;;;
1;3;1;1;500;10;180;6;4.67;4.67;3.83;4.83;5.0;5.0;4.5;0.21
1;2;1;;672;5;14;0;;;;;;;;
1;4;1;1;650;3;1125;7;4.57;4.71;4.43;4.86;4.86;4.86;4.57;0.32
1;2;1;1;1050;4;1125;4;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.29
1;3;1;1;810;2;10;3;4.67;4.33;4.33;5.0;5.0;5.0;4.67;0.42
1;2;1;1;400;4;1125;5;5.0;5.0;5.0;4.8;5.0;5.0;4.8;0.19
1;4;1;1;950;2;7;12;4.82;4.82;4.45;4.55;4.82;4.91;4.82;0.42
1;2;1;1;1300;3;21;8;4.88;5.0;4.88;5.0;5.0;5.0;4.88;0.28
1;2;1;1;900;4;1125;2;5.0;5.0;4.5;5.0;5.0;5.0;5.0;0.07
1;2;1;1;695;2;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.1
1;2;1;1;680;2;1125;8;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.91
1;2;1;1;400;5;14;6;5.0;5.0;4.5;5.0;5.0;4.83;5.0;0.22
1;4;1;1;1300;2;1125;2;4.5;4.5;5.0;4.5;4.0;5.0;4.5;2.0
1;4;1;3;1389;4;1125;10;5.0;4.8;4.3;5.0;5.0;4.9;4.7;0.36
1;2;1;1;485;2;14;5;4.0;4.2;4.2;4.2;4.2;3.6;4.0;0.18
1;2;1;1;1136;2;1125;8;5.0;4.88;4.63;4.75;5.0;5.0;4.63;0.94
1;4;1;1;1057;2;1125;8;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.28
1;2;1;1;750;2;1125;9;4.89;5.0;5.0;5.0;5.0;5.0;4.89;0.32
1;2;1;3;850;2;8;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.11
1;3;1;1;1057;5;1125;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.11
1;2;1;1;750;2;1125;11;4.73;4.82;4.18;4.55;4.73;5.0;4.82;0.41
1;2;1;1;950;14;1125;3;5.0;4.67;5.0;4.67;4.67;4.67;5.0;0.12
1;3;1;1;5000;14;1125;0;;;;;;;;
1;4;1;1;1175;4;1125;0;;;;;;;;
1;2;1;1;400;2;1125;2;5.0;5.0;4.5;5.0;5.0;4.5;5.0;0.19
1;3;1;1;1451;4;1125;5;4.4;5.0;3.4;5.0;5.0;5.0;4.4;0.54
1;2;1;1;900;2;1125;8;4.88;4.75;5.0;5.0;4.88;5.0;4.75;0.89
1;2;1;1;850;5;1125;6;5.0;5.0;5.0;5.0;5.0;4.83;4.67;0.27
1;2;1;1;950;3;7;5;4.8;4.6;4.4;5.0;4.8;5.0;4.8;0.54
1;2;1;1;680;3;21;1;5.0;4.0;4.0;4.0;5.0;5.0;5.0;0.1
1;2;1;2;800;1;13;1;0.0;;;;;;;0.04
1;2;1;1;750;1;7;30;4.66;4.93;4.14;4.97;4.79;4.93;4.69;1.08
1;2;1;1;550;7;365;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.23
1;4;1;1;650;2;10;2;5.0;5.0;4.0;5.0;5.0;4.5;4.5;0.19
1;2;1;1;700;4;7;1;4.0;5.0;5.0;5.0;4.0;3.0;3.0;0.11
1;2;1;1;799;2;20;18;5.0;5.0;5.0;4.94;5.0;4.94;4.89;0.66
1;2;1;1;870;2;1125;6;5.0;4.83;5.0;5.0;5.0;4.83;4.67;0.84
1;3;1;2;929;3;15;4;4.5;4.75;4.5;5.0;5.0;5.0;5.0;0.15
1;2;1;2;461;14;90;6;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1.51
1;1;1;2;450;4;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.07
1;2;1;1;736;7;1125;2;5.0;5.0;4.5;5.0;5.0;5.0;5.0;0.51
1;4;1;1;650;1;1125;13;4.92;5.0;4.92;4.75;5.0;4.92;4.92;0.47
1;2;1;1;750;2;1125;1;4.0;5.0;3.0;5.0;5.0;5.0;4.0;0.04
1;4;1;2;3505;1;365;484;4.86;4.92;4.88;4.93;4.91;4.97;4.67;17.77
1;4;1;2;2656;1;365;22;4.86;4.77;4.82;4.91;4.91;5.0;4.77;1.09
1;2;1;1;1975;1;365;71;4.85;4.86;4.9;4.97;4.94;4.99;4.68;3.54
1;2;1;1;1916;1;365;86;4.85;4.9;4.9;4.97;4.98;4.99;4.76;5.04
1;3;1;1;2399;1;365;70;4.8;4.84;4.8;4.91;4.89;4.93;4.66;3.31
1;2;1;1;800;2;1125;4;3.75;3.75;3.5;3.75;5.0;5.0;4.0;0.58
1;2;1;1;950;4;1125;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.11
1;2;1;;950;3;7;3;4.67;4.67;4.0;4.67;4.67;4.67;4.0;0.14
1;2;1;1;1768;4;30;12;4.75;4.83;4.67;4.83;4.92;5.0;4.75;0.67
1;2;1;1;500;3;1125;0;;;;;;;;
1;2;1;1;929;2;1125;6;5.0;5.0;4.83;5.0;5.0;5.0;5.0;0.6
1;3;1;3;400;1;10;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.13
1;2;1;1;760;2;1125;3;4.67;5.0;4.67;4.67;5.0;5.0;5.0;0.21
1;2;1;1;320;3;14;0;;;;;;;;
1;2;1;2;850;3;180;2;5.0;5.0;4.5;5.0;5.0;5.0;5.0;0.08
1;2;1;1;800;1;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.12
1;2;1;1;500;1;1125;8;5.0;5.0;4.75;5.0;5.0;4.75;4.75;0.32
1;4;1;2;880;2;1125;26;5.0;4.92;4.92;5.0;5.0;4.92;4.92;1.1
1;4;1;4;700;2;14;0;;;;;;;;
1;2;1;2;550;2;7;0;;;;;;;;
1;2;1;1;832;6;1125;8;5.0;5.0;4.88;5.0;5.0;5.0;5.0;0.33
1;3;1;1;850;1;1125;0;;;;;;;;
1;4;1;1;1200;3;20;7;4.71;4.86;4.71;4.71;4.86;4.71;4.57;0.3
1;2;1;1;690;3;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.1
1;4;1;3;550;8;20;2;4.0;4.5;3.0;5.0;5.0;5.0;4.0;0.09
1;2;1;1;950;5;30;4;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.18
1;4;1;2;500;2;1125;5;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.21
1;2;1;4;595;3;1125;1;5.0;5.0;5.0;4.0;5.0;5.0;5.0;0.04
1;2;1;1;700;3;1125;4;4.25;4.25;4.25;5.0;5.0;5.0;4.5;0.18
1;2;1;2;350;3;10;7;5.0;5.0;4.71;4.86;5.0;5.0;5.0;0.31
1;2;1;1;1166;3;90;18;4.94;4.94;5.0;5.0;4.94;4.94;4.83;1.33
1;2;1;1;1200;5;1125;4;5.0;4.75;5.0;5.0;5.0;5.0;5.0;0.18
1;2;1;1;549;3;15;10;4.9;4.8;4.8;4.9;5.0;4.9;4.8;0.45
1;3;1;1;750;10;40;6;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.26
1;3;1;1;630;5;12;2;4.5;4.0;5.0;4.0;4.5;5.0;4.5;0.09
1;2;1;1;490;1;1125;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.13
1;2;1;1;965;5;1125;5;5.0;4.8;4.6;5.0;5.0;5.0;5.0;0.22
1;3;1;1;793;3;1125;1;5.0;5.0;4.0;5.0;5.0;5.0;5.0;0.15
1;2;1;1;750;3;30;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.27
1;2;1;1;650;4;1125;4;4.75;4.75;4.75;4.75;5.0;4.5;4.5;0.17
1;2;1;1;700;4;30;11;4.91;5.0;4.82;4.82;5.0;4.82;4.82;1.01
1;4;1;1;600;3;1125;9;4.89;5.0;4.67;5.0;5.0;4.78;4.78;0.4
1;3;1;1;650;5;6;6;5.0;4.83;5.0;5.0;5.0;5.0;5.0;0.28
1;2;1;1;700;1;30;7;4.71;4.86;4.29;4.86;5.0;5.0;4.57;0.33
1;2;1;1;952;3;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.2
1;2;1;1;1008;3;120;22;4.82;4.82;4.5;4.95;4.86;5.0;4.68;0.96
1;2;1;1;700;3;10;4;4.75;5.0;4.25;5.0;4.75;5.0;4.75;0.18
1;4;1;1;1014;3;1125;0;;;;;;;;
1;2;1;2;850;2;1125;1;5.0;5.0;4.0;5.0;5.0;5.0;4.0;0.17
1;2;1;1;757;2;4;3;4.67;5.0;4.67;5.0;5.0;4.67;4.33;0.48
1;4;1;2;1044;2;1125;38;4.87;4.92;4.92;4.92;4.97;4.92;4.74;1.79
1;2;1;1;700;2;14;0;;;;;;;;
1;4;1;1;450;3;14;2;4.5;5.0;3.5;5.0;5.0;4.0;4.5;0.09
1;2;1;1;800;3;1125;4;4.75;5.0;5.0;5.0;5.0;5.0;4.75;0.34
1;4;1;2;600;1;1125;8;4.38;4.38;4.25;4.63;4.63;4.88;4.25;0.37
1;4;1;1;778;3;1125;5;4.8;5.0;5.0;5.0;5.0;5.0;4.6;0.22
1;2;1;1;900;6;30;4;4.75;4.75;4.75;5.0;5.0;5.0;4.75;0.19
1;4;1;1;1000;2;14;4;4.75;4.75;4.75;4.75;5.0;5.0;4.75;0.18
1;3;1;2;650;2;10;11;4.91;4.91;4.64;4.91;5.0;4.91;5.0;0.49
1;2;1;1;1244;1;150;5;4.8;5.0;4.8;4.6;5.0;5.0;4.8;0.54
1;2;1;1;696;3;1125;4;4.5;5.0;5.0;4.75;5.0;4.5;4.75;0.36
1;2;1;1;790;5;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.05
1;2;1;1;788;4;10;2;5.0;5.0;4.5;5.0;5.0;5.0;4.5;0.09
1;2;1;1;300;50;60;0;;;;;;;;
1;3;1;1;1600;3;1125;4;5.0;5.0;5.0;5.0;5.0;4.75;5.0;0.41
1;2;1;1;900;3;1125;0;;;;;;;;
1;4;1;4;2400;4;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.05
1;2;1;1;950;1;5;7;5.0;5.0;5.0;5.0;5.0;5.0;5.0;2.33
1;2;1;1;675;21;1125;2;5.0;5.0;5.0;5.0;5.0;4.5;4.5;0.2
1;4;1;1;500;5;1125;3;5.0;5.0;5.0;5.0;5.0;4.67;5.0;0.13
1;3;1;2;680;3;1125;5;4.8;5.0;5.0;5.0;5.0;5.0;4.8;0.53
1;2;1;1;600;3;1125;2;5.0;5.0;5.0;5.0;5.0;4.5;5.0;0.09
1;3;1;1;450;2;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.09
1;2;1;1;850;10;60;2;5.0;5.0;5.0;4.5;5.0;5.0;5.0;0.1
1;2;1;1;550;13;1125;0;;;;;;;;
1;2;1;1;857;3;14;4;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.19
1;3;1;1;825;1;1125;31;4.84;4.84;4.42;4.9;4.74;4.97;4.84;1.42
1;4;1;2;720;1;7;12;5.0;4.92;4.75;4.92;4.83;4.83;4.92;0.55
1;3;1;1;950;5;1125;0;;;;;;;;
1;5;1;3;900;4;10;6;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.28
1;2;1;1;878;3;20;34;4.97;5.0;5.0;5.0;4.97;4.94;4.62;1.6
1;2;1;1;1007;1;1125;8;5.0;5.0;4.75;5.0;5.0;4.88;5.0;0.37
1;3;1;1;450;1;4;5;4.2;4.6;4.4;4.6;4.8;4.8;4.0;0.23
1;2;1;1;1120;12;1125;0;;;;;;;;
1;2;1;1;600;3;10;5;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.44
1;2;1;1;500;3;1125;1;5.0;5.0;5.0;4.0;5.0;5.0;5.0;0.12
1;2;1;1;800;4;365;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.11
1;2;1;1;550;4;1125;5;5.0;5.0;4.8;5.0;5.0;4.8;5.0;0.23
1;4;1;1;1359;1;365;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.05
1;2;1;1;990;5;1125;0;;;;;;;;
1;4;1;2;1180;2;15;22;4.91;4.91;4.95;4.95;4.95;4.95;4.77;1.03
1;4;1;2;710;21;1125;2;5.0;5.0;5.0;5.0;4.5;5.0;4.5;0.1
1;2;1;1;750;3;22;13;4.69;5.0;4.08;5.0;5.0;4.85;4.46;1.4
1;2;1;3;840;1;1125;34;4.82;4.79;4.82;5.0;5.0;4.85;4.71;1.62
1;4;1;1;850;2;14;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.05
1;2;1;1;650;3;1125;11;5.0;4.82;5.0;5.0;5.0;5.0;4.82;0.52
1;3;1;2;657;3;1125;6;5.0;4.83;4.83;5.0;5.0;4.83;5.0;0.29
1;2;1;1;1000;1;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.06
1;2;1;1;900;3;40;17;4.76;4.82;4.53;4.88;4.94;4.94;4.53;0.83
1;4;1;1;500;2;1125;11;4.64;4.73;4.18;4.91;4.91;5.0;4.55;0.53
1;2;1;1;796;2;365;16;4.81;4.88;4.75;4.81;4.88;4.94;4.75;0.77
1;2;1;1;1199;1;14;5;4.6;4.8;4.6;4.6;5.0;5.0;4.4;0.38
1;2;1;1;1000;2;7;5;4.8;5.0;4.8;4.8;5.0;5.0;4.4;0.51
1;2;1;1;400;5;30;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.05
1;2;1;1;700;2;1125;1;5.0;4.0;5.0;5.0;5.0;5.0;5.0;0.05
1;2;1;2;766;1;1125;29;4.97;5.0;4.97;5.0;5.0;4.72;4.97;1.54
1;2;1;1;799;3;7;0;;;;;;;;
1;4;1;1;750;5;1125;7;4.71;5.0;4.43;5.0;5.0;4.43;4.71;0.48
1;1;1;1;500;1;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;4.5;0.23
1;3;1;2;850;4;1125;8;4.13;4.63;4.0;4.88;4.75;4.75;4.63;0.76
1;2;1;1;2000;3;365;0;;;;;;;;
1;1;1;1;375;4;14;3;5.0;5.0;5.0;5.0;5.0;4.67;4.67;0.16
1;4;1;2;1000;4;100;5;4.2;4.4;4.4;4.0;4.2;4.6;3.6;0.99
1;2;1;1;880;2;1125;6;5.0;4.83;4.67;5.0;5.0;5.0;5.0;0.63
1;2;1;1;3000;1;365;0;;;;;;;;
1;3;1;;800;4;7;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.05
1;2;1;1;550;3;13;8;4.88;5.0;4.5;4.63;5.0;4.38;4.63;0.83
1;2;1;1;400;21;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.07
1;2;1;1;500;1;7;0;;;;;;;;
1;3;1;1;771;3;4;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.22
1;3;1;1;650;2;7;1;5.0;5.0;4.0;5.0;5.0;4.0;5.0;0.12
1;2;1;1;595;4;120;4;5.0;4.75;4.75;4.75;5.0;4.75;4.5;0.23
1;4;1;2;575;3;45;13;4.92;4.92;5.0;4.92;4.92;4.92;4.85;1.37
1;2;1;1;471;4;31;3;4.67;5.0;4.33;5.0;5.0;5.0;5.0;0.32
1;3;1;1;500;2;4;0;;;;;;;;
1;2;1;1;500;1;1125;0;;;;;;;;
1;3;1;1;800;3;1125;6;4.17;4.5;3.33;5.0;5.0;5.0;4.0;0.4
1;2;1;1;2400;7;70;0;;;;;;;;
1;2;1;1;950;2;7;1;5.0;5.0;5.0;5.0;5.0;4.0;5.0;1.0
1;2;1;1;800;3;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.19
1;4;1;2;761;4;1125;22;4.73;4.73;4.23;4.95;4.95;4.95;4.77;1.48
1;2;1;1;639;4;1125;20;4.7;4.75;4.3;4.9;4.95;4.85;4.55;1.37
1;2;1;1;1055;2;2;6;4.67;4.67;4.33;5.0;5.0;4.83;4.0;0.59
1;2;1;1;900;2;40;7;4.86;4.71;4.57;4.86;5.0;4.86;4.71;0.69
1;2;1;1;815;30;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.15
1;2;1;1;621;2;1125;4;4.75;5.0;4.5;5.0;5.0;4.75;5.0;0.56
1;2;1;1;1000;5;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.07
1;3;1;1;1000;5;1125;0;;;;;;;;
1;4;1;3;1000;2;1125;4;5.0;4.75;4.5;5.0;5.0;5.0;4.75;0.27
1;4;1;2;1950;2;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.8
1;2;1;1;850;5;1125;4;4.5;4.75;4.25;5.0;5.0;5.0;4.75;0.39
1;1;1;1;120;1;30;0;;;;;;;;
1;2;1;1;871;3;1125;4;5.0;4.5;4.25;5.0;5.0;4.75;4.5;0.31
1;2;1;1;1350;3;1125;4;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.54
1;2;1;1;983;2;365;13;4.77;5.0;4.62;4.77;5.0;4.85;4.77;1.08
