Road name;Road Number;Type;m2;Build Year;ZipCode;City;Date of Sale;Type of Sale;Price
Svanemøllevej  ;62;Lejlighed;264;1907;2900;Hellerup;31-07-14;Alm. Salg;9300000
Svanemøllevej  ;61C;Lejlighed;138;1924;2900;Hellerup;03-04-14;Alm. Salg;4022500
Svanemøllevej  ;61B;Lejlighed;135;1924;2900;Hellerup;27-03-12;Alm. Salg;3505000
Svanemøllevej  ;58;Erhverv;162;1917;2900;Hellerup;17-09-10;Alm. Salg;12000000
Svanemøllevej  ;41A;Lejlighed;162;1910;2900;Hellerup;04-05-15;Alm. Salg;22500000
Svanemøllevej  ;33;Lejlighed;260;1937;2900;Hellerup;29-12-10;Alm. Salg;10110600
Svanemøllevej  ;111;Villa;229;1892;2900;Hellerup;03-07-15;Alm. Salg;12000000
Svanemøllevej  ;107;Villa;225;1898;2900;Hellerup;09-06-11;Alm. Salg;8300000
Svanemøllevej  ;100;Lejlighed;83;1933;2900;Hellerup;27-10-13;Alm. Salg;3000000
Svanemøllevej  ;100;Lejlighed;137;1933;2900;Hellerup;27-10-13;Alm. Salg;3400000
Svanemøllevej  ;100;Lejlighed;120;1933;2900;Hellerup;04-10-13;Alm. Salg;3260000
Svalevej  ;35;Villa;228;1937;2900;Hellerup;18-05-15;Alm. Salg;8300000
Svalevej  ;29;Villa;145;1928;2900;Hellerup;31-08-14;Alm. Salg;6350000
Svalevej  ;28;Villa;183;1932;2900;Hellerup;17-12-10;Alm. Salg;6600000
Svalevej  ;26;Villa;120;1934;2900;Hellerup;07-03-14;Alm. Salg;9000000
Svalevej  ;23;Villa;155;1960;2900;Hellerup;24-11-11;Alm. Salg;5975000
Svalevej  ;22;Villa;129;1935;2900;Hellerup;17-03-10;Alm. Salg;5700000
Strandvejen  ;38;Lejlighed;123;1899;2900;Hellerup;04-09-13;Alm. Salg;241225
Strandvejen  ;38;Lejlighed;119;1899;2900;Hellerup;18-07-15;Alm. Salg;4235000
Strandvejen  ;38;Lejlighed;123;1899;2900;Hellerup;05-03-14;Alm. Salg;3100000
Strandvejen  ;221A;Lejlighed;157;1933;2900;Hellerup;15-03-15;Alm. Salg;5300000
Strandvejen  ;221;Lejlighed;103;1934;2900;Hellerup;31-03-11;Alm. Salg;2910000
Strandvejen  ;219;Lejlighed;122;1933;2900;Hellerup;12-10-10;Alm. Salg;4350000
Strandvejen  ;219;Lejlighed;122;1933;2900;Hellerup;05-07-14;Alm. Salg;4100000
Strandvejen  ;219;Lejlighed;122;1933;2900;Hellerup;05-10-11;Alm. Salg;3950000
Strandvejen  ;217;Lejlighed;122;1933;2900;Hellerup;15-02-10;Andet;2950000
Strandvejen  ;217;Lejlighed;158;1933;2900;Hellerup;27-12-13;Andet;5400000
Strandvejen  ;217;Lejlighed;122;1933;2900;Hellerup;07-09-12;Alm. Salg;3300000
Strandvejen  ;215;Lejlighed;120;1934;2900;Hellerup;25-03-10;Alm. Salg;3250000
Strandvejen  ;215;Lejlighed;102;1934;2900;Hellerup;11-06-10;Alm. Salg;2700000
Strandvejen  ;211C;Lejlighed;155;1982;2900;Hellerup;20-03-15;Alm. Salg;5125000
Strandvejen  ;211C;Lejlighed;89;1982;2900;Hellerup;05-03-15;Alm. Salg;3575000
Strandvejen  ;211A;Lejlighed;118;1982;2900;Hellerup;04-06-15;Alm. Salg;4300000
Strandvejen  ;211A;Lejlighed;101;1982;2900;Hellerup;15-11-13;Alm. Salg;3700000
Strandvejen  ;211A;Lejlighed;101;1982;2900;Hellerup;04-08-10;Alm. Salg;2625000
Strandvejen  ;142A;Lejlighed;142;1926;2900;Hellerup;08-04-14;Alm. Salg;6500000
Strandvejen  ;142A;Lejlighed;135;1926;2900;Hellerup;01-03-12;Alm. Salg;5580000
Strandvejen  ;141A;Lejlighed;57;2010;2900;Hellerup;01-11-11;Alm. Salg;1500000
Strandvejen  ;141A;Lejlighed;64;2010;2900;Hellerup;01-11-11;Alm. Salg;1690000
Strandvejen  ;141A;Lejlighed;62;2010;2900;Hellerup;01-11-11;Alm. Salg;1630000
Strandvejen  ;141A;Lejlighed;99;2010;2900;Hellerup;01-11-11;Alm. Salg;2755000
Strandvejen  ;141A;Lejlighed;103;2010;2900;Hellerup;01-11-11;Alm. Salg;2880000
Strandvejen  ;141A;Lejlighed;57;2010;2900;Hellerup;01-11-11;Alm. Salg;1500000
Strandvejen  ;141A;Lejlighed;64;2010;2900;Hellerup;01-11-11;Alm. Salg;1690000
Strandvejen  ;141A;Lejlighed;63;2010;2900;Hellerup;01-11-11;Alm. Salg;1690000
Strandvejen  ;141A;Lejlighed;99;2010;2900;Hellerup;01-11-11;Alm. Salg;2755000
Strandvejen  ;141A;Lejlighed;57;2010;2900;Hellerup;01-11-11;Alm. Salg;1500000
Strandvejen  ;141A;Lejlighed;65;2010;2900;Hellerup;01-11-11;Alm. Salg;1690000
Strandvejen  ;141A;Lejlighed;96;2010;2900;Hellerup;01-11-11;Alm. Salg;2630000
Strandvejen  ;141;Lejlighed;99;1878;2900;Hellerup;09-11-11;Auktion;19000000
Strandvejen  ;141;Lejlighed;86;1878;2900;Hellerup;09-11-11;Auktion;19000000
Strandvejen  ;141;Lejlighed;98;1878;2900;Hellerup;09-11-11;Auktion;19000000
Strandvejen  ;132C;Villa;170;1915;2900;Hellerup;08-10-15;Andet;4300000
Strandvejen  ;132A;Lejlighed;131;1899;2900;Hellerup;02-01-15;Alm. Salg;5200000
Strandvejen  ;132A;Lejlighed;143;1899;2900;Hellerup;14-05-13;Fam. Salg;3300000
Strandvejen  ;130D;Lejlighed;115;1929;2900;Hellerup;26-03-14;Alm. Salg;4845000
Strandvejen  ;130D;Lejlighed;88;1929;2900;Hellerup;01-03-13;Alm. Salg;2535000
Strandvejen  ;130D;Lejlighed;115;1929;2900;Hellerup;16-03-11;Alm. Salg;4400000
Strandvejen  ;130D;Lejlighed;117;1929;2900;Hellerup;17-08-11;Alm. Salg;3725000
Strandvejen  ;130D;Lejlighed;115;1929;2900;Hellerup;17-09-12;Alm. Salg;3695000
Strandvejen  ;123B;Lejlighed;129;1931;2900;Hellerup;09-07-14;Alm. Salg;4750000
Strandvejen  ;123B;Lejlighed;88;1931;2900;Hellerup;02-07-15;Alm. Salg;2750000
Strandvejen  ;123B;Lejlighed;96;1931;2900;Hellerup;02-08-11;Alm. Salg;3800000
Strandvejen  ;123B;Lejlighed;102;1931;2900;Hellerup;14-02-11;Alm. Salg;4150000
Strandvejen  ;123B;Lejlighed;129;1931;2900;Hellerup;07-11-11;Alm. Salg;3950000
Strandvejen  ;123B;Lejlighed;88;1931;2900;Hellerup;06-05-10;Alm. Salg;2700000
Strandvejen  ;123B;Lejlighed;129;1931;2900;Hellerup;14-02-13;Alm. Salg;3950000
Svalevej  ;12;Villa;85;1918;2900;Hellerup;21-12-14;Alm. Salg;4050000
Sundvænget  ;7;Villa;226;1925;2900;Hellerup;22-08-10;Alm. Salg;13000000
Sundvænget  ;55;Villa;170;1966;2900;Hellerup;26-11-12;Alm. Salg;20000000
Sundvænget  ;42;Rækkehus;170;1926;2900;Hellerup;06-05-13;Alm. Salg;13000000
Sundvænget  ;40;Rækkehus;267;1926;2900;Hellerup;03-10-10;Alm. Salg;15000000
Sundvænget  ;39;Rækkehus;190;1925;2900;Hellerup;23-04-14;Andet;7900000
Sundvænget  ;38;Rækkehus;265;1925;2900;Hellerup;06-11-14;Alm. Salg;15700000
Sundvænget  ;36;Rækkehus;232;1925;2900;Hellerup;05-10-15;Alm. Salg;7687500
Sundvænget  ;27;Rækkehus;167;1924;2900;Hellerup;16-10-15;Alm. Salg;13150000
Sundvænget  ;25;Rækkehus;183;1924;2900;Hellerup;24-04-13;Alm. Salg;13250000
Sundvænget  ;24;Rækkehus;205;1925;2900;Hellerup;25-02-14;Alm. Salg;11700000
Sundvænget  ;23;Rækkehus;193;1925;2900;Hellerup;05-11-13;Alm. Salg;10500000
Sundvænget  ;2;Rækkehus;244;1927;2900;Hellerup;24-02-15;Alm. Salg;10650000
Sundvænget  ;19;Rækkehus;217;1924;2900;Hellerup;30-04-14;Alm. Salg;14000000
Sundvænget  ;18;Rækkehus;217;1927;2900;Hellerup;03-07-14;Alm. Salg;11995000
Sundvænget  ;12;Rækkehus;213;1927;2900;Hellerup;12-07-12;Alm. Salg;8500000
Sundvænget  ;10;Rækkehus;210;1927;2900;Hellerup;15-01-14;Andet;13950000
Stigaardsvej  ;6;Villa;157;1901;2900;Hellerup;01-07-14;Alm. Salg;8800000
Stigaardsvej  ;5;Lejlighed;193;1900;2900;Hellerup;23-08-11;Alm. Salg;6275000
Stigaardsvej  ;3;Villa;182;1899;2900;Hellerup;01-09-10;Alm. Salg;7700000
Stigaardsvej  ;24;Villa;244;1903;2900;Hellerup;13-09-12;Alm. Salg;10450000
Stigaardsvej  ;22;Villa;143;1905;2900;Hellerup;18-02-11;Alm. Salg;6650000
Stigaardsvej  ;20;Villa;185;1905;2900;Hellerup;11-07-11;Alm. Salg;9500000
Stigaardsvej  ;1A;Rækkehus;150;1944;2900;Hellerup;25-06-14;Alm. Salg;8600000
Stigaardsvej  ;16;Villa;165;1905;2900;Hellerup;06-11-10;Alm. Salg;8450000
Stigaardsvej  ;14;Villa;105;1985;2900;Hellerup;23-08-11;Alm. Salg;5300000
Stenagervej  ;20;Villa;188;1935;2900;Hellerup;27-09-11;Fam. Salg;3200000
Stenagervej  ;19;Villa;129;1931;2900;Hellerup;05-06-13;Alm. Salg;5275000
Stenagervej  ;16;Villa;141;1929;2900;Hellerup;04-03-14;Alm. Salg;4150000
Stenagervej  ;10B;Rækkehus;122;1976;2900;Hellerup;21-08-15;Fam. Salg;2067500
Stenagervej  ;10A;Rækkehus;122;1976;2900;Hellerup;04-06-15;Alm. Salg;4425000
Strandvejen  ;123B;Lejlighed;88;1931;2900;Hellerup;28-09-15;Alm. Salg;3310000
Strandvejen  ;123B;Lejlighed;83;1931;2900;Hellerup;04-07-12;Alm. Salg;2500000
Strandvejen  ;123A;Lejlighed;88;1931;2900;Hellerup;18-01-13;Alm. Salg;3150000
Strandvejen  ;123A;Lejlighed;113;1931;2900;Hellerup;24-09-10;Alm. Salg;4120000
Strandvejen  ;123A;Lejlighed;151;1931;2900;Hellerup;30-10-12;Alm. Salg;4500000
Strandvejen  ;123A;Lejlighed;132;1931;2900;Hellerup;23-03-12;Alm. Salg;3950000
Strandvejen  ;123A;Lejlighed;151;1931;2900;Hellerup;26-09-14;Alm. Salg;4400000
Strandvejen  ;123A;Lejlighed;132;1931;2900;Hellerup;30-10-14;Alm. Salg;4695000
Strandvejen  ;122;Villa;201;1903;2900;Hellerup;10-02-12;Alm. Salg;6200000
Strandvejen  ;120;Lejlighed;178;1903;2900;Hellerup;26-09-12;Alm. Salg;8800000
Strandvejen  ;112;Lejlighed;140;1902;2900;Hellerup;21-11-10;Alm. Salg;4430000
Strandvejen  ;112;Lejlighed;188;1902;2900;Hellerup;20-10-14;Alm. Salg;7900000
Strandvejen  ;112;Lejlighed;212;1902;2900;Hellerup;03-02-15;Alm. Salg;7600000
Strandvejen  ;112;Lejlighed;191;1902;2900;Hellerup;06-01-12;Alm. Salg;5000000
Strandvejen  ;110E;Lejlighed;73;1902;2900;Hellerup;16-01-15;Alm. Salg;2850000
Strandvejen  ;110E;Lejlighed;88;1902;2900;Hellerup;16-09-14;Alm. Salg;3350000
Strandvejen  ;110E;Lejlighed;88;1902;2900;Hellerup;14-04-15;Alm. Salg;4000000
Strandvejen  ;110E;Lejlighed;88;1902;2900;Hellerup;01-01-14;Alm. Salg;2900000
Strandvejen  ;110E;Lejlighed;88;1902;2900;Hellerup;10-10-14;Alm. Salg;3450000
Strandvejen  ;110E;Lejlighed;88;1902;2900;Hellerup;23-03-10;Alm. Salg;2690000
Strandvejen  ;110D;Lejlighed;73;1902;2900;Hellerup;14-03-13;Alm. Salg;2250000
Strandvejen  ;110D;Lejlighed;86;1902;2900;Hellerup;20-09-10;Alm. Salg;2900000
Strandvejen  ;110D;Lejlighed;75;1902;2900;Hellerup;06-06-14;Alm. Salg;2475000
Strandvejen  ;110D;Lejlighed;73;1902;2900;Hellerup;15-01-14;Alm. Salg;2250000
Strandvejen  ;110D;Lejlighed;75;1902;2900;Hellerup;25-11-13;Alm. Salg;2425000
Strandvejen  ;110C;Lejlighed;83;1902;2900;Hellerup;18-09-14;Alm. Salg;3100000
Strandvejen  ;110C;Lejlighed;83;1902;2900;Hellerup;16-03-15;Alm. Salg;3234000
Strandvejen  ;110C;Lejlighed;83;1902;2900;Hellerup;19-10-11;Alm. Salg;2125000
Strandvejen  ;110C;Lejlighed;83;1902;2900;Hellerup;04-09-15;Alm. Salg;3350000
Strandvejen  ;110B;Lejlighed;79;1902;2900;Hellerup;08-01-15;Fam. Salg;1895000
Strandvejen  ;110B;Lejlighed;88;1902;2900;Hellerup;02-12-13;Alm. Salg;2895000
Strandvejen  ;110B;Lejlighed;79;1902;2900;Hellerup;26-06-13;Alm. Salg;2400000
Strandvejen  ;110B;Lejlighed;88;1902;2900;Hellerup;22-07-14;Andet;1450000
Strandvejen  ;110B;Lejlighed;79;1902;2900;Hellerup;19-12-11;Alm. Salg;2275000
Strandvejen  ;110A;Lejlighed;86;1902;2900;Hellerup;13-07-14;Alm. Salg;3050000
Strandvejen  ;110A;Lejlighed;80;1902;2900;Hellerup;01-12-14;Alm. Salg;2850000
Strandvejen  ;110A;Lejlighed;86;1902;2900;Hellerup;30-04-15;Alm. Salg;3400000
Strandvejen  ;110A;Lejlighed;80;1902;2900;Hellerup;27-09-13;Alm. Salg;2600000
Strandvejen  ;110A;Lejlighed;80;1902;2900;Hellerup;25-10-12;Alm. Salg;2075000
Strandvejen  ;110;Lejlighed;177;1902;2900;Hellerup;21-05-14;Alm. Salg;5400000
Strandvejen  ;110;Lejlighed;185;1902;2900;Hellerup;31-05-10;Alm. Salg;5295000
Strandvejen  ;108A;Lejlighed;115;1911;2900;Hellerup;22-10-13;Alm. Salg;3195000
Strandvejen  ;108A;Lejlighed;115;1911;2900;Hellerup;14-04-14;Alm. Salg;4175000
Strandvejen  ;108A;Lejlighed;115;1911;2900;Hellerup;13-06-13;Alm. Salg;3840000
Strandvejen  ;108A;Lejlighed;115;1911;2900;Hellerup;26-11-14;Alm. Salg;4500000
Strandvejen  ;108A;Lejlighed;115;1911;2900;Hellerup;21-11-12;Alm. Salg;3700000
Strandvejen  ;108A;Lejlighed;115;1911;2900;Hellerup;24-06-14;Alm. Salg;4200000
Strandvejen  ;108;Lejlighed;149;1911;2900;Hellerup;01-04-11;Alm. Salg;4800000
Strandvejen  ;108;Lejlighed;179;1911;2900;Hellerup;10-08-11;Alm. Salg;6750000
Strandvejen  ;108;Lejlighed;133;1911;2900;Hellerup;22-04-15;Alm. Salg;5350000
Strandvejen  ;108;Lejlighed;122;1911;2900;Hellerup;07-09-10;Alm. Salg;3650000
Strandparksvej  ;8;Lejlighed;89;1889;2900;Hellerup;25-04-13;Alm. Salg;3600000
Strandparksvej  ;8;Lejlighed;79;1889;2900;Hellerup;15-12-13;Alm. Salg;3500000
Strandparksvej  ;7;Lejlighed;189;1907;2900;Hellerup;03-07-12;Alm. Salg;7400000
Strandparksvej  ;6;Lejlighed;90;1907;2900;Hellerup;29-09-14;Fam. Salg;2210000
Strandparksvej  ;6;Lejlighed;89;1907;2900;Hellerup;11-06-12;Andet;285000
Strandparksvej  ;6;Lejlighed;90;1907;2900;Hellerup;30-01-12;Alm. Salg;2595000
Strandparksvej  ;6;Lejlighed;89;1907;2900;Hellerup;13-08-12;Alm. Salg;2420000
Strandparksvej  ;6;Lejlighed;90;1907;2900;Hellerup;10-01-12;Alm. Salg;2200000
Strandparksvej  ;6;Lejlighed;90;1907;2900;Hellerup;19-12-14;Alm. Salg;1727000
Strandparksvej  ;6;Lejlighed;90;1907;2900;Hellerup;07-10-14;Alm. Salg;3600000
Strandparksvej  ;34;Lejlighed;90;1885;2900;Hellerup;31-07-14;Alm. Salg;5150000
Strandparksvej  ;34;Lejlighed;90;1885;2900;Hellerup;22-01-14;Alm. Salg;5375000
Strandparksvej  ;34;Lejlighed;78;1885;2900;Hellerup;09-01-14;Fam. Salg;2422500
Strandparksvej  ;34;Lejlighed;88;1885;2900;Hellerup;04-08-15;Alm. Salg;5350000
Strandparksvej  ;32;Lejlighed;117;1880;2900;Hellerup;14-10-13;Alm. Salg;4800000
Strandparksvej  ;32;Lejlighed;101;1880;2900;Hellerup;04-02-11;Alm. Salg;4305000
Strandparksvej  ;32;Lejlighed;88;1880;2900;Hellerup;28-04-10;Alm. Salg;2800000
Strandparksvej  ;30;Lejlighed;44;1887;2900;Hellerup;08-04-15;Alm. Salg;2000000
Strandparksvej  ;30;Lejlighed;84;1887;2900;Hellerup;24-10-12;Alm. Salg;3200000
Strandparksvej  ;24;Lejlighed;66;1905;2900;Hellerup;02-12-14;Alm. Salg;2470000
Strandparksvej  ;24;Lejlighed;67;1905;2900;Hellerup;24-09-13;Fam. Salg;950000
Strandparksvej  ;24;Lejlighed;65;1905;2900;Hellerup;01-07-13;Alm. Salg;2720000
Strandparksvej  ;24;Lejlighed;67;1905;2900;Hellerup;05-05-15;Alm. Salg;2975000
Strandparksvej  ;22;Lejlighed;63;1905;2900;Hellerup;25-05-11;Alm. Salg;2300000
Strandparksvej  ;20;Lejlighed;62;1905;2900;Hellerup;13-05-11;Alm. Salg;2350000
Strandparksvej  ;20;Lejlighed;61;1905;2900;Hellerup;28-06-11;Fam. Salg;1745073
Strandparksvej  ;20;Lejlighed;61;1905;2900;Hellerup;17-09-14;Alm. Salg;2850000
Strandparksvej  ;20;Lejlighed;62;1905;2900;Hellerup;09-04-15;Alm. Salg;3550000
Strandparksvej  ;20;Lejlighed;62;1905;2900;Hellerup;26-08-13;Alm. Salg;2100000
Strandparksvej  ;20;Lejlighed;61;1905;2900;Hellerup;20-02-15;Fam. Salg;1572500
Strandparksvej  ;20;Lejlighed;62;1905;2900;Hellerup;06-03-15;Alm. Salg;2350000
Strandparksvej  ;15;Lejlighed;206;1906;2900;Hellerup;20-09-14;Alm. Salg;5700000
Strandparksvej  ;12;Lejlighed;108;1975;2900;Hellerup;02-05-12;Alm. Salg;4200000
Strandparksvej  ;12;Lejlighed;100;1975;2900;Hellerup;19-02-14;Alm. Salg;3750000
Strandparksvej  ;12;Lejlighed;58;1975;2900;Hellerup;12-12-11;Alm. Salg;1600000
Strandparksvej  ;12;Lejlighed;106;1975;2900;Hellerup;26-05-13;Alm. Salg;3800000
Strandparksvej  ;12;Lejlighed;104;1975;2900;Hellerup;23-01-15;Alm. Salg;4240000
Strandparksvej  ;10;Lejlighed;64;1975;2900;Hellerup;27-03-13;Alm. Salg;2200000
Strandparksvej  ;10;Lejlighed;58;1975;2900;Hellerup;23-01-15;Alm. Salg;2650000
Strandparksvej  ;10;Lejlighed;104;1975;2900;Hellerup;07-10-13;Alm. Salg;3725000
Strandparksvej  ;10;Lejlighed;107;1975;2900;Hellerup;08-10-10;Alm. Salg;3285000
Strandparksvej  ;10;Lejlighed;62;1975;2900;Hellerup;27-11-14;Alm. Salg;2465000
Sømarksvej  ;8;Villa;173;1932;2900;Hellerup;19-09-10;Alm. Salg;2858000
Sømarksvej  ;7;Villa;173;1931;2900;Hellerup;04-11-14;Andet;2167500
Sømarksvej  ;4;Villa;201;1935;2900;Hellerup;16-06-14;Alm. Salg;6220000
Sømarksvej  ;2;Villa;280;1935;2900;Hellerup;05-12-12;Alm. Salg;3900000
Sømarksvej  ;18;Villa;140;1922;2900;Hellerup;03-11-14;Alm. Salg;7400000
Sømarksvej  ;17;Villa;196;1922;2900;Hellerup;20-03-13;Alm. Salg;6750000
Sømarksvej  ;13;Villa;185;1922;2900;Hellerup;08-10-14;Alm. Salg;7850000
Sømarksvej  ;1;Villa;239;1929;2900;Hellerup;18-08-10;Alm. Salg;6350000
Søholm Park  ;7;Villa;282;1926;2900;Hellerup;23-06-11;Alm. Salg;9500000
Søholm Park  ;2B;Villa;141;1984;2900;Hellerup;17-06-15;Alm. Salg;4425000
Søholm Park  ;10;Lejlighed;257;1930;2900;Hellerup;12-11-13;Alm. Salg;6500000
Søholm Park  ;10;Lejlighed;220;1930;2900;Hellerup;28-10-14;Alm. Salg;6945000
Skelvej  ;6;Villa;158;1961;2900;Hellerup;04-06-15;Alm. Salg;5250000
Skelvej  ;3;Villa;251;1925;2900;Hellerup;10-04-10;Alm. Salg;7600000
Sofievej  ;9B;Lejlighed;118;2007;2900;Hellerup;14-05-14;Alm. Salg;5500000
Sofievej  ;9A;Lejlighed;108;2007;2900;Hellerup;05-06-12;Alm. Salg;3300000
Sofievej  ;9A;Lejlighed;130;2007;2900;Hellerup;22-12-10;Alm. Salg;5400000
Sofievej  ;9A;Lejlighed;106;2007;2900;Hellerup;24-04-14;Alm. Salg;5600000
Sofievej  ;4B;Lejlighed;71;1983;2900;Hellerup;04-04-13;Alm. Salg;1000000
Sofievej  ;4A;Lejlighed;75;1983;2900;Hellerup;08-07-11;Alm. Salg;1900000
Sofievej  ;4A;Lejlighed;75;1983;2900;Hellerup;31-01-14;Alm. Salg;2400000
Sofievej  ;34;Villa;167;2002;2900;Hellerup;10-01-12;Alm. Salg;2220000
Sofievej  ;17;Villa;309;1896;2900;Hellerup;06-10-13;Alm. Salg;20500000
Sofievej  ;11;Villa;350;1901;2900;Hellerup;22-08-12;Alm. Salg;8430000
Søbøtkers Alle  ;3;Villa;178;1901;2900;Hellerup;27-10-14;Fam. Salg;2650000
Sigridsvej  ;9;Villa;262;1902;2900;Hellerup;16-01-14;Fam. Salg;9500000
Sigridsvej  ;21;Villa;183;1960;2900;Hellerup;05-09-13;Alm. Salg;10500000
Signesvej  ;3B;Villa;259;1897;2900;Hellerup;02-11-12;Alm. Salg;9800000
Sehestedsvej  ;19;Villa;140;1999;2900;Hellerup;23-02-15;Alm. Salg;5250000
Sehestedsvej  ;17;Villa;135;1970;2900;Hellerup;14-09-15;Alm. Salg;5895000
Sehestedsvej  ;15;Villa;268;1935;2900;Hellerup;10-09-14;Alm. Salg;8200000
Ryvangs Allé  ;76;Villa;140;1904;2900;Hellerup;17-05-10;Alm. Salg;4650000
Ryvangs Allé  ;72;Villa;230;1900;2900;Hellerup;15-09-10;Alm. Salg;6800000
Ryvangs Allé  ;62;Villa;251;1924;2900;Hellerup;15-12-11;Alm. Salg;7900000
Ryvangs Allé  ;60;Villa;134;1967;2900;Hellerup;19-05-15;Alm. Salg;5175000
Ryvangs Allé  ;58;Villa;228;1922;2900;Hellerup;02-07-13;Alm. Salg;6250000
Ryvangs Allé  ;54;Lejlighed;352;1918;2900;Hellerup;09-07-13;Alm. Salg;22000000
Rypevej  ;5;Villa;179;1924;2900;Hellerup;01-04-14;Alm. Salg;8700000
Rypevej  ;4;Villa;187;1935;2900;Hellerup;20-10-11;Alm. Salg;6900000
Rypevej  ;10;Villa;179;1921;2900;Hellerup;16-07-13;Alm. Salg;8750000
Rymarksvej  ;64;Rækkehus;112;1947;2900;Hellerup;17-04-15;Alm. Salg;6175000
Rymarksvej  ;56;Rækkehus;112;1947;2900;Hellerup;17-12-14;Alm. Salg;4900000
Rymarksvej  ;44;Rækkehus;112;1947;2900;Hellerup;16-06-10;Alm. Salg;4312500
Rymarksvej  ;40;Rækkehus;117;1947;2900;Hellerup;02-10-13;Alm. Salg;4250000
Rymarksvej  ;4;Rækkehus;136;1930;2900;Hellerup;03-03-11;Alm. Salg;4000000
Rymarksvej  ;32;Rækkehus;112;1947;2900;Hellerup;25-03-10;Alm. Salg;600000
Rymarksvej  ;30;Rækkehus;112;1947;2900;Hellerup;05-10-11;Alm. Salg;4626000
Rymarksvej  ;28;Rækkehus;112;1947;2900;Hellerup;02-05-11;Alm. Salg;4400000
Rymarksvej  ;26;Rækkehus;112;1947;2900;Hellerup;11-01-10;Alm. Salg;3910000
Rymarksvej  ;2;Rækkehus;153;1930;2900;Hellerup;28-05-10;Alm. Salg;3950000
Rymarksvej  ;18;Rækkehus;112;1947;2900;Hellerup;30-05-13;Alm. Salg;2239332
Rygårdsvænget  ;4;Lejlighed;75;1930;2900;Hellerup;02-06-14;Alm. Salg;637500
Rygårdsvænget  ;2;Lejlighed;96;1930;2900;Hellerup;08-09-10;Alm. Salg;2995000
Rygårdsvænget  ;2;Lejlighed;102;1930;2900;Hellerup;08-11-10;Alm. Salg;2600000
Rygårdsvænget  ;2;Lejlighed;97;1930;2900;Hellerup;25-03-15;Alm. Salg;3925000
